Size;Speed;StartingPredators;StartingPrey;EnergyMax;EnergyMin;EnergyMoveCost;EnergyFood;EnergyStart;ReproductionRequirement;ReproductionCost;BaseEnergyCost;PlantGrowthPerTick;TurnSpeed;StartingPlants;SPeciationFreshhold;AdddNodeMutationRate;AddConnectionMutationRate;WeightMutationRate;RemoveConnectionRate;PreyVisionAngel;PreyVisionAngels;PreyVisionRange;PreyInputNodes;PredatorVisionAngel;PredatorVisionAngels;PredatorVisionRange;PredatorInputNodes
125;1;200;400;100;0;0.125;45;25;70;60;0.075;0.75;45;0.01;0.0001;50;15;20;1;35;6;18;12;35;6;18;6
tick;PreyPopulation;PredatorPopulation;PlantPopulation;PreyDeathCausePredator;PreyDeathCauseStarvation;PreyDeathCauseAge;PreyDeathCauseEdge;PredatorDeathCauseStarvation;PredatorDeathCauseAge;PredatorDeathCauseEdge;PlantDeathCausePrey;PreyAvredgeGenomeSize;PredatorAvredgeGenomeSize;PreyTimeSinceLastFood;PredatorTimeSinceLastFood;PreyAvredgeLifeSpan;PredatorAvredgeLifeSpan;PreyChildren;PredatorChildren;PreyDeath;PredatorDeath
4374;31;118;354;0;0;0;0;1;0;0;0;3.021506;1.684087;9.806452;258.4746;NaN;284;0;0;0;1
4375;30;118;355;1;0;0;0;0;0;0;0;3.011111;1.684087;10.7;256.678;15;NaN;0;0;1;0
4376;29;117;355;1;0;0;0;1;0;0;0;3;1.684236;10.89655;253.6667;46;1085;1;3;1;1
4377;30;118;356;0;0;0;0;0;0;0;0;2.993334;1.686441;11.06667;252.2797;NaN;NaN;0;0;0;0
4378;30;118;354;0;0;0;0;0;0;0;0;2.993334;1.686441;9.633333;253.0424;NaN;NaN;0;0;0;0
4379;32;117;355;0;0;0;0;1;0;0;0;2.975;1.686135;9.5625;255.9744;NaN;413;0;0;0;1
4380;32;117;354;0;0;0;0;0;0;0;0;2.975;1.686135;9.78125;256.7436;NaN;NaN;0;0;0;0
4381;32;117;355;0;0;0;0;0;0;0;0;2.975;1.686135;10.34375;257.5128;NaN;NaN;0;0;0;0
4382;32;117;353;0;0;0;0;0;0;0;0;2.975;1.686135;10.90625;258.282;NaN;NaN;0;0;0;0
4383;33;117;354;0;0;0;0;0;0;0;0;2.966667;1.686135;11.15152;259.0513;NaN;NaN;0;0;0;0
4384;33;117;355;0;0;0;0;0;0;0;0;2.966667;1.686135;11.72727;259.8205;NaN;NaN;0;0;0;0
4385;32;117;356;1;0;0;0;0;0;0;0;2.978126;1.686135;12.125;259.4445;163;NaN;5;0;1;0
4386;32;117;357;0;0;0;0;1;0;0;0;2.978126;1.689459;12.6875;260.2137;NaN;389;0;0;0;1
4387;32;117;355;0;0;0;0;0;0;0;0;2.978126;1.689459;13.25;260.9829;NaN;NaN;0;0;0;0
4388;32;117;356;0;0;0;0;0;0;0;0;2.978126;1.689459;13.875;261.7521;NaN;NaN;0;0;0;0
4389;32;116;356;0;0;0;0;1;0;0;0;2.978126;1.690134;14.5;264.7845;NaN;357;0;0;0;1
4390;32;116;357;0;0;0;0;0;0;0;0;2.978126;1.690134;15.125;265.5603;NaN;NaN;0;0;0;0
4391;32;116;358;0;0;0;0;0;0;0;0;2.978126;1.690134;15.75;266.3362;NaN;NaN;0;0;0;0
4392;32;116;355;0;0;0;0;0;0;0;0;2.978126;1.690134;15.78125;267.1121;NaN;NaN;0;0;0;0
4393;35;116;356;0;0;0;0;0;0;0;0;2.994286;1.690134;15.08571;267.8879;NaN;NaN;0;0;0;0
4394;35;116;356;0;0;0;0;0;0;0;0;2.994286;1.690134;15.02857;268.6638;NaN;NaN;0;0;0;0
4395;35;114;357;0;0;0;0;2;0;0;0;2.994286;1.686647;15.68571;265.3947;NaN;1466.5;0;1;0;2
4396;35;114;357;0;0;0;0;0;0;0;0;2.994286;1.686647;16.34286;266.1667;NaN;NaN;0;0;0;0
4397;34;114;355;1;0;0;0;0;0;0;0;2.984314;1.686647;15.91177;263.7456;27;NaN;0;0;1;0
4398;35;113;355;0;0;0;0;1;0;0;0;2.991429;1.686824;16.08571;261.469;NaN;1578;0;2;0;1
4399;35;112;355;0;0;0;0;1;0;0;0;2.991429;1.6875;15.91429;264.5804;NaN;389;0;0;0;1
4400;36;112;356;0;0;0;0;0;0;0;0;2.980556;1.6875;16.08333;265.3571;NaN;NaN;0;0;0;0
4401;36;111;354;0;0;0;0;1;0;0;0;2.980556;1.687688;16.44444;263.6847;NaN;576;0;1;0;1
4402;36;111;354;1;0;0;0;0;0;0;0;2.989815;1.687688;16.80556;260.7027;81;NaN;3;0;1;0
4403;37;111;354;0;0;0;0;0;0;0;0;2.997298;1.687688;16.27027;261.4775;NaN;NaN;0;0;0;0
4404;38;110;350;0;0;0;0;1;0;0;0;2.992983;1.690909;16.10526;259.7727;NaN;601;0;1;0;1
4405;40;110;351;0;0;0;0;0;0;0;0;2.996667;1.690909;15.925;260.5454;NaN;NaN;0;0;0;0
4406;40;110;352;0;0;0;0;0;0;0;0;2.996667;1.690909;16.55;261.3182;NaN;NaN;0;0;0;0
4407;40;109;353;0;0;0;0;1;0;0;0;2.996667;1.690622;17.175;260.0092;NaN;602;0;1;0;1
4408;40;109;353;0;0;0;0;0;0;0;0;2.996667;1.690622;17.8;260.7798;NaN;NaN;0;0;0;0
4409;40;108;353;0;0;0;0;1;0;0;0;2.996667;1.692387;18.425;259.0555;NaN;739;0;2;0;1
4410;40;108;351;0;0;0;0;0;0;0;0;2.996667;1.692387;18.85;259.8241;NaN;NaN;0;0;0;0
4411;41;107;351;0;0;0;0;1;0;0;0;3.008131;1.692627;19.04878;258.0467;NaN;622;0;3;0;1
4412;41;107;349;0;0;0;0;0;0;0;0;3.008131;1.692627;18.78049;258.8131;NaN;NaN;0;0;0;0
4413;43;107;347;0;0;0;0;0;0;0;0;3.010853;1.692627;18.34884;259.5794;NaN;NaN;0;0;0;0
4414;44;106;347;0;0;0;0;1;0;0;0;3.003788;1.692872;18.59091;257.7453;NaN;555;0;1;0;1
4415;44;105;348;0;0;0;0;1;0;0;0;3.003788;1.688889;19.25;260.9714;NaN;322;0;0;0;1
4416;44;104;346;0;0;0;0;1;0;0;0;3.003788;1.686431;19.36364;264.2596;NaN;375;0;0;0;1
4417;44;104;344;0;0;0;0;0;0;0;0;3.003788;1.686431;18.29545;265.0385;NaN;NaN;0;0;0;0
4418;44;104;341;1;0;0;0;0;0;0;0;3.008333;1.686431;17.04545;264.7885;71;NaN;1;0;1;0
4419;47;104;342;0;0;0;0;0;0;0;0;3.007092;1.686431;16.61702;265.5673;NaN;NaN;0;0;0;0
4420;47;104;342;0;0;0;0;0;0;0;0;3.007092;1.686431;17.23404;266.3462;NaN;NaN;0;0;0;0
4421;47;103;339;0;0;0;0;1;0;0;0;3.007092;1.687163;17.80851;264.534;NaN;1606;0;5;0;1
4422;49;103;338;0;0;0;0;0;0;0;0;2.99864;1.687163;17.4898;265.3107;NaN;NaN;0;0;0;0
4423;50;103;338;0;0;0;0;0;0;0;0;3.009334;1.687163;16.86;266.0874;NaN;NaN;0;0;0;0
4424;48;103;336;2;0;0;0;0;0;0;0;3.009028;1.687163;14.29167;265.0097;212;NaN;2;0;2;0
4425;49;104;337;0;0;0;0;0;0;0;0;3.016327;1.688568;14.67347;263.2404;NaN;NaN;0;0;0;0
4426;48;103;334;1;0;0;0;1;0;0;0;3.022917;1.685545;15.3125;264.932;102;458;2;2;1;1
4427;50;103;334;0;0;0;0;1;0;0;0;3.036;1.68069;15.38;265.7087;NaN;311;0;0;0;1
4428;49;103;331;1;0;0;0;0;0;0;0;3.040817;1.68069;14.7551;265.6505;7;NaN;0;0;1;0
4429;50;104;332;0;0;0;0;0;0;0;0;3.032001;1.67735;15.16;263.8654;NaN;NaN;0;0;0;0
4430;50;104;331;0;0;0;0;0;0;0;0;3.032001;1.67735;14.42;264.6346;NaN;NaN;0;0;0;0
4431;51;104;332;0;0;0;0;0;0;0;0;3.040523;1.67735;14.84314;265.4038;NaN;NaN;0;0;0;0
4432;51;104;330;0;0;0;0;0;0;0;0;3.040523;1.67735;15.11765;266.1731;NaN;NaN;0;0;0;0
4433;53;104;328;0;0;0;0;0;0;0;0;3.054088;1.67735;14.71698;266.9423;NaN;NaN;0;0;0;0
4434;55;103;328;0;0;0;0;1;0;0;0;3.068485;1.679072;14.85455;265.1262;NaN;702;0;1;0;1
4435;55;103;327;0;0;0;0;0;0;0;0;3.068485;1.679072;14.78182;265.8932;NaN;NaN;0;0;0;0
4436;57;102;324;0;0;0;0;1;0;0;0;3.060819;1.681372;14.73684;269.2745;NaN;407;0;0;0;1
4437;58;102;321;0;0;0;0;0;0;0;0;3.064368;1.681372;14.58621;270.049;NaN;NaN;0;0;0;0
4438;59;101;322;0;0;0;0;1;0;0;0;3.060452;1.679868;15.05085;268.198;NaN;888;0;3;0;1
4439;59;100;322;0;0;0;0;1;0;0;0;3.060452;1.683333;15.72881;266.31;NaN;636;0;1;0;1
4440;60;100;323;0;0;0;0;0;0;0;0;3.063889;1.683333;16.16667;267.08;NaN;NaN;0;0;0;0
4441;60;100;321;0;0;0;0;0;0;0;0;3.063889;1.683333;16.6;267.85;NaN;NaN;0;0;0;0
4442;62;100;322;0;0;0;0;0;0;0;0;3.07957;1.683333;16.74194;268.62;NaN;NaN;0;0;0;0
4443;62;100;323;0;0;0;0;0;0;0;0;3.07957;1.683333;17.41936;269.39;NaN;NaN;0;0;0;0
4444;61;99;317;1;0;0;0;1;0;0;0;3.073771;1.687991;16.44262;266.4546;52;345;1;0;1;1
4445;64;99;316;1;0;0;0;0;0;0;0;3.073437;1.687991;16.20313;261.8081;10;NaN;1;0;1;0
4446;63;98;314;1;0;0;0;1;0;0;0;3.080952;1.687075;15.44444;255.5714;220;609;4;1;1;1
4447;64;97;312;0;0;0;0;1;0;0;0;3.077083;1.69244;14.92188;251.6907;NaN;2526;0;6;0;1
4448;66;97;313;0;0;0;0;0;0;0;0;3.065151;1.69244;15.12121;252.4639;NaN;NaN;0;0;0;0
4449;65;97;312;1;0;0;0;0;0;0;0;3.059487;1.69244;15.81538;251.6701;8;NaN;0;0;1;0
4450;66;96;313;0;0;0;0;1;0;0;0;3.062121;1.690972;16.22727;250.5104;NaN;647;0;1;0;1
4451;66;96;310;0;0;0;0;0;0;0;0;3.062121;1.690972;16.18182;251.2813;NaN;NaN;0;0;0;0
4452;66;95;311;0;0;0;0;1;0;0;0;3.062121;1.693567;16.84848;249.0842;NaN;737;0;1;0;1
4453;65;95;310;1;0;0;0;0;0;0;0;3.057948;1.693567;17.21539;245.9579;104;NaN;0;0;1;0
4454;66;95;308;0;0;0;0;0;0;0;0;3.062626;1.693567;17.59091;246.7263;NaN;NaN;0;0;0;0
4455;66;95;306;1;0;0;0;0;0;0;0;3.072727;1.693567;17.66667;242.3684;77;NaN;2;0;1;0
4456;67;95;307;0;0;0;0;0;0;0;0;3.081592;1.693567;18.10448;243.1368;NaN;NaN;0;0;0;0
4457;67;95;303;0;0;0;0;0;0;0;0;3.081592;1.693567;17.34328;243.9053;NaN;NaN;0;0;0;0
4458;69;95;304;0;0;0;0;0;0;0;0;3.078744;1.693567;17.53623;244.6737;NaN;NaN;0;0;0;0
4459;69;95;305;0;0;0;0;0;0;0;0;3.078744;1.693567;18.23188;245.4421;NaN;NaN;0;0;0;0
4460;69;95;303;0;0;0;0;0;0;0;0;3.078744;1.693567;18.02899;246.2105;NaN;NaN;0;0;0;0
4461;70;95;301;0;0;0;0;0;0;0;0;3.071905;1.693567;17.28572;246.9789;NaN;NaN;0;0;0;0
4462;73;95;302;0;0;0;0;0;0;0;0;3.088128;1.693567;17.24657;247.7474;NaN;NaN;0;0;0;0
4463;73;95;303;0;0;0;0;0;0;0;0;3.088128;1.693567;17.91781;248.5158;NaN;NaN;0;0;0;0
4464;72;94;301;1;0;0;0;1;0;0;0;3.094907;1.691489;18.84722;250.9894;72;304;0;0;1;1
4465;73;95;301;0;0;0;0;0;0;0;0;3.1;1.696491;19.23288;249.1158;NaN;NaN;0;0;0;0
4466;73;95;300;1;0;0;0;0;0;0;0;3.112329;1.696491;18.49315;249.6632;19;NaN;0;0;1;0
4467;75;96;301;0;0;0;0;0;0;0;0;3.111111;1.697338;18.68;247.8229;NaN;NaN;0;0;0;0
4468;73;96;300;2;0;0;0;0;0;0;0;3.110045;1.697338;17.57534;241.5;91.5;NaN;1;0;2;0
4469;74;97;298;1;0;0;0;0;0;0;0;3.112162;1.695303;16.75676;239.732;32;NaN;0;0;1;0
4470;76;98;299;0;0;0;0;0;0;0;0;3.10921;1.696145;16.97368;238.0306;NaN;NaN;0;0;0;0
4471;74;98;299;2;0;0;0;0;0;0;0;3.107207;1.696145;16.97297;231.3673;84.5;NaN;0;0;2;0
4472;75;100;300;0;0;0;0;0;0;0;0;3.101777;1.697222;17.38667;227.47;NaN;NaN;0;0;0;0
4473;75;100;300;0;0;0;0;0;0;0;0;3.101777;1.697222;17.77333;228.2;NaN;NaN;0;0;0;0
4474;76;98;300;0;0;0;0;2;0;0;0;3.097807;1.701814;18.17105;228.102;NaN;983.5;0;2;0;2
4475;76;98;300;0;0;0;0;0;0;0;0;3.097807;1.701814;18.80263;228.8367;NaN;NaN;0;0;0;0
4476;75;98;297;1;0;0;0;0;0;0;0;3.094222;1.701814;19.30667;229.5714;52;NaN;2;0;1;0
4477;75;97;297;0;0;0;0;1;0;0;0;3.094222;1.695876;19.96;232.6907;NaN;348;0;0;0;1
4478;75;96;297;0;0;0;0;1;0;0;0;3.094222;1.695023;20.62667;230.6042;NaN;1658;0;5;0;1
4479;75;95;298;0;0;0;0;1;0;0;0;3.094222;1.687719;21.30667;232.6421;NaN;575;0;1;0;1
4480;75;94;297;0;0;0;0;1;0;0;0;3.094222;1.693262;21.34667;228.9787;NaN;1422;0;0;0;1
4481;75;94;290;2;0;0;0;0;0;0;0;3.107111;1.693262;20.10667;219.5638;91;NaN;3;0;2;0
4482;78;96;291;0;0;0;0;0;0;0;0;3.11282;1.693287;20.02564;215.7188;NaN;NaN;0;0;0;0
4483;78;96;288;0;0;0;0;0;0;0;0;3.11282;1.693287;18.58974;216.4479;NaN;NaN;0;0;0;0
4484;79;96;289;0;0;0;0;0;0;0;0;3.114346;1.693287;19.03798;217.1771;NaN;NaN;0;0;0;0
4485;79;96;290;0;0;0;0;0;0;0;0;3.114346;1.693287;19.72152;217.9063;NaN;NaN;0;0;0;0
4486;79;95;290;0;0;0;0;1;0;0;0;3.114346;1.691813;20.29114;220.9368;NaN;250;0;0;0;1
4487;80;93;288;0;0;0;0;2;0;0;0;3.109166;1.694743;19.2125;215.6237;NaN;1133;0;4;0;2
4488;80;93;289;1;0;0;0;0;0;0;0;3.110833;1.694743;19.7375;215.8817;20;NaN;0;0;1;0
4489;80;94;285;0;0;0;0;0;0;0;0;3.110833;1.694445;19.6375;214.3085;NaN;NaN;0;0;0;0
4490;83;94;286;0;0;0;0;0;0;0;0;3.119276;1.694445;19.57831;215.0319;NaN;NaN;0;0;0;0
4491;83;94;282;0;0;0;0;0;0;0;0;3.119276;1.694445;18.59036;215.7553;NaN;NaN;0;0;0;0
4492;85;94;282;0;0;0;0;0;0;0;0;3.118823;1.694445;18.81176;216.4787;NaN;NaN;0;0;0;0
4493;85;94;283;0;0;0;0;0;0;0;0;3.118823;1.694445;19.47059;217.2021;NaN;NaN;0;0;0;0
4494;84;94;278;1;0;0;0;0;0;0;0;3.124999;1.694445;17.33333;217.9255;66;NaN;0;0;1;0
4495;87;94;279;0;0;0;0;0;0;0;0;3.123371;1.694445;17.3908;218.6596;NaN;NaN;0;0;0;0
4496;86;94;275;1;0;0;0;0;0;0;0;3.127131;1.694445;17.17442;212.8936;78;NaN;2;0;1;0
4497;88;94;276;0;0;0;0;0;0;0;0;3.126135;1.694445;17.44318;213.6277;NaN;NaN;0;0;0;0
4498;88;94;276;0;0;0;0;0;0;0;0;3.126135;1.694445;18.02273;214.3617;NaN;NaN;0;0;0;0
4499;89;94;277;0;0;0;0;0;0;0;0;3.128838;1.694445;18.47191;215.0957;NaN;NaN;0;0;0;0
4500;89;94;276;0;0;0;0;0;0;0;0;3.128838;1.694445;19.05618;215.8298;NaN;NaN;0;0;0;0
4501;90;94;276;0;0;0;0;0;0;0;0;3.124073;1.694445;19.43333;216.5638;NaN;NaN;0;0;0;0
4502;91;94;277;0;0;0;0;0;0;0;0;3.12271;1.694445;19.85714;217.2979;NaN;NaN;0;0;0;0
4503;91;94;278;0;0;0;0;0;0;0;0;3.12271;1.694445;20.4945;218.0319;NaN;NaN;0;0;0;0
4504;91;93;278;0;0;0;0;1;0;0;0;3.12271;1.692951;20.87912;215.3548;NaN;618;0;1;0;1
4505;91;93;275;0;0;0;0;0;0;0;0;3.12271;1.692951;20.64835;216.086;NaN;NaN;0;0;0;0
4506;93;93;273;0;0;0;0;0;0;0;0;3.120429;1.692951;20.72043;216.8172;NaN;NaN;0;0;0;0
4507;94;93;274;0;0;0;0;0;0;0;0;3.125886;1.692951;21.15957;217.5484;NaN;NaN;0;0;0;0
4508;93;93;269;1;0;0;0;0;0;0;0;3.127239;1.692951;21.6129;213.9032;7;NaN;0;0;1;0
4509;95;92;270;0;0;0;0;1;0;0;0;3.129824;1.689614;21.83158;216.9674;NaN;234;0;0;0;1
4510;95;92;267;0;0;0;0;0;0;0;0;3.129824;1.689614;22.07368;217.7065;NaN;NaN;0;0;0;0
4511;98;92;265;0;0;0;0;0;0;0;0;3.134013;1.689614;22.06122;218.4456;NaN;NaN;0;0;0;0
4512;98;92;264;1;0;0;0;0;0;0;0;3.142516;1.689614;20.85714;218.2717;142;NaN;2;0;1;0
4513;99;92;255;1;0;0;0;0;0;0;0;3.145454;1.689614;19.50505;217.1196;3;NaN;0;0;1;0
4514;103;93;252;1;0;0;0;0;0;0;0;3.136893;1.686977;18.97087;207.9785;1;NaN;0;0;1;0
4515;105;93;253;0;0;0;0;0;0;0;0;3.138095;1.686977;19.28572;208.7204;NaN;NaN;0;0;0;0
4516;104;93;250;1;0;0;0;0;0;0;0;3.143269;1.686977;18.66346;209.4624;228;NaN;4;0;1;0
4517;107;93;251;0;0;0;0;0;0;0;0;3.152336;1.686977;18.79439;210.2151;NaN;NaN;0;0;0;0
4518;107;93;251;0;0;0;0;0;0;0;0;3.152336;1.686977;19.31776;210.9677;NaN;NaN;0;0;0;0
4519;107;93;247;1;0;0;0;0;0;0;0;3.157632;1.686977;17.4486;211.7204;30;NaN;1;0;1;0
4520;110;93;247;0;0;0;0;0;0;0;0;3.155151;1.686977;17.6;212.4839;NaN;NaN;0;0;0;0
4521;109;93;243;1;0;0;0;0;0;0;0;3.158409;1.686977;17.6055;208.957;145;NaN;2;0;1;0
4522;110;94;244;0;0;0;0;0;0;0;0;3.155454;1.687352;18.09091;207.4894;NaN;NaN;0;0;0;0
4523;110;94;243;0;0;0;0;0;0;0;0;3.155454;1.687352;18.73636;208.2447;NaN;NaN;0;0;0;0
4524;109;94;241;2;0;0;0;0;0;0;0;3.169419;1.687352;18.06422;207.9574;124;NaN;6;0;2;0
4525;107;95;240;3;0;0;0;0;0;0;0;3.166044;1.688889;18.57009;200.4947;106.3333;NaN;5;0;3;0
4526;106;98;239;1;0;0;0;0;0;0;0;3.165409;1.686508;19.28302;194.3469;100;NaN;2;0;1;0
4527;106;99;240;0;0;0;0;0;0;0;0;3.165409;1.68743;19.95283;193.1111;NaN;NaN;0;0;0;0
4528;104;99;232;2;0;0;0;0;0;0;0;3.166026;1.68743;18.31731;190.798;134;NaN;6;0;2;0
4529;108;100;233;0;0;0;0;0;0;0;0;3.163889;1.69;18.30556;189.61;NaN;NaN;0;0;0;0
4530;107;100;231;1;0;0;0;0;0;0;0;3.16106;1.69;18.81308;190.11;2;NaN;0;0;1;0
4531;105;101;227;3;0;0;0;0;0;0;0;3.159365;1.686469;19.01905;181.8317;53;NaN;1;0;3;0
4532;104;101;227;2;0;0;0;1;0;0;0;3.157692;1.689219;19.75;170.396;29.5;1745;1;4;2;1
4533;105;102;227;0;0;0;0;0;0;0;0;3.162858;1.689542;20.21905;169.4412;NaN;NaN;0;0;0;0
4534;103;102;221;2;0;0;0;0;0;0;0;3.154046;1.689542;21.20388;164.5392;16;NaN;0;0;2;0
4535;105;102;221;0;0;0;0;0;0;0;0;3.155239;1.689542;21.48571;165.2647;NaN;NaN;0;0;0;0
4536;105;102;219;0;0;0;0;0;0;0;0;3.155239;1.689542;21.66667;165.9902;NaN;NaN;0;0;0;0
4537;106;102;220;0;0;0;0;0;0;0;0;3.157233;1.689542;22.15094;166.7157;NaN;NaN;0;0;0;0
4538;104;101;216;1;1;0;0;1;0;0;0;3.161539;1.688669;22.25;164.6139;137.5;524;4;2;2;1
4539;106;102;217;0;1;0;0;0;0;0;0;3.155032;1.686275;21.62264;163.7157;218;NaN;2;0;1;0
4540;101;102;211;5;0;0;0;0;0;0;0;3.154455;1.686275;20.29703;148.1667;83.8;NaN;6;0;5;0
4541;104;104;209;1;0;0;0;0;0;0;0;3.166987;1.688034;20.31731;146.0288;20;NaN;0;0;1;0
4542;105;104;209;0;0;0;0;0;0;0;0;3.172064;1.688034;20.80952;146.75;NaN;NaN;0;0;0;0
4543;102;104;207;3;0;0;0;0;0;0;0;3.171242;1.688034;21.53922;144.9327;84.66666;NaN;2;0;3;0
4544;103;106;208;0;0;0;0;0;0;0;0;3.165696;1.690252;22.02913;142.9057;NaN;NaN;0;0;0;0
4545;103;105;207;0;0;0;0;1;0;0;0;3.165696;1.692064;22.20388;144.981;NaN;370;0;0;0;1
4546;104;105;206;0;0;0;0;0;0;0;0;3.16859;1.692064;21.48077;145.6952;NaN;NaN;0;0;0;0
4547;105;105;204;0;0;0;0;0;0;0;0;3.171429;1.692064;21.5619;146.4095;NaN;NaN;0;0;0;0
4548;107;105;202;0;0;0;0;0;0;0;0;3.175701;1.692064;21.84112;147.1238;NaN;NaN;0;0;0;0
4549;106;104;203;0;1;0;0;1;0;0;0;3.177359;1.692842;22.10377;144.1154;105;758;1;1;1;1
4550;106;103;204;0;0;0;0;1;0;0;0;3.177359;1.695253;22.80189;141.0485;NaN;3179;0;11;0;1
4551;105;102;201;1;0;0;0;1;0;0;0;3.180001;1.689543;22.77143;143.1471;43;274;1;0;1;1
4552;108;103;202;0;0;0;0;0;0;0;0;3.181482;1.691478;22.81482;142.4757;NaN;NaN;0;0;0;0
4553;105;102;198;3;0;0;0;1;0;0;0;3.189842;1.693355;21.5619;138.2451;89.66666;274;2;0;3;1
4554;108;104;199;0;0;0;0;0;0;0;0;3.185803;1.690705;21.62037;136.3077;NaN;NaN;0;0;0;0
4555;108;103;200;0;0;0;0;1;0;0;0;3.185803;1.691478;22.27778;131.5146;NaN;870;0;0;0;1
4556;107;103;199;1;0;0;0;0;0;0;0;3.191278;1.691478;22.98131;127.2524;338;NaN;6;0;1;0
4557;103;103;196;5;0;0;0;0;0;0;0;3.186408;1.691478;23.33981;122.3204;81.6;NaN;5;0;5;0
4557;105;107;197;0;0;0;0;0;0;0;0;3.186667;1.696781;22.89524;117.7477;NaN;NaN;0;0;0;0
4558;104;107;190;1;0;0;0;0;0;0;0;3.189103;1.696781;22.73077;118.4486;2;NaN;1;0;1;0
4559;109;107;191;0;0;0;0;0;0;0;0;3.2052;1.696781;22.36697;119.1589;NaN;NaN;0;0;0;0
4560;109;107;187;0;0;0;0;0;0;0;0;3.2052;1.696781;21.56881;119.8692;NaN;NaN;0;0;0;0
4561;111;107;187;0;0;0;0;0;0;0;0;3.205106;1.696781;21.85586;120.5794;NaN;NaN;0;0;0;0
4562;111;107;187;0;0;0;0;0;0;0;0;3.205106;1.696781;22.2973;121.2897;NaN;NaN;0;0;0;0
4563;112;106;187;0;0;0;0;1;0;0;0;3.201489;1.696017;22.76786;123.1509;NaN;277;0;0;0;1
4564;112;105;186;0;0;0;0;1;0;0;0;3.201489;1.695767;22.29464;120.2571;NaN;761;0;3;0;1
4565;109;105;183;4;0;0;0;0;0;0;0;3.199695;1.695767;21.3578;112.3333;56.75;NaN;3;0;4;0
4566;113;109;184;0;0;0;0;0;0;0;0;3.203835;1.702345;21.24779;108.8991;NaN;NaN;0;0;0;0
4567;113;109;185;0;0;0;0;0;0;0;0;3.203835;1.702345;21.8938;109.5872;NaN;NaN;0;0;0;0
4568;111;109;185;2;0;0;0;0;0;0;0;3.206007;1.702345;22.51351;108.5963;200.5;NaN;4;0;2;0
4569;110;110;184;2;0;0;0;0;0;0;0;3.199092;1.702525;22.92727;107.8455;13;NaN;0;0;2;0
4570;111;112;183;1;0;0;0;0;0;0;0;3.211112;1.711806;22.99099;106.4821;76;NaN;0;0;1;0
4571;112;112;184;0;0;0;0;0;0;0;0;3.215477;1.711806;23.41072;107.1607;NaN;NaN;0;0;0;0
4572;112;112;183;0;0;0;0;0;0;0;0;3.215477;1.711806;23.91072;107.8393;NaN;NaN;0;0;0;0
4573;113;111;184;0;0;0;0;1;0;0;0;3.21888;1.714214;24.32743;104.6847;NaN;738;0;1;0;1
4574;113;111;185;0;0;0;0;0;0;0;0;3.21888;1.714214;24.95575;105.3604;NaN;NaN;0;0;0;0
4575;112;111;183;1;0;0;0;0;0;0;0;3.214585;1.714214;24.89286;105.4865;35;NaN;1;0;1;0
4576;113;112;182;1;0;0;0;0;0;0;0;3.21475;1.712302;23.51328;105.2143;261;NaN;2;0;1;0
4577;113;113;181;1;0;0;0;0;0;0;0;3.219765;1.714356;23.70796;104.5398;86;NaN;0;0;1;0
4578;114;114;181;0;0;0;0;0;0;0;0;3.221054;1.711014;24.13158;104.2895;NaN;NaN;0;0;0;0
4579;111;114;180;3;0;0;0;0;0;0;0;3.21922;1.711014;23.92793;104.0263;69.66666;NaN;2;0;3;0
4580;112;116;180;0;0;0;0;0;0;0;0;3.215179;1.709291;24.34822;102.8966;NaN;NaN;0;0;0;0
4581;106;116;179;6;0;0;0;0;0;0;0;3.223585;1.709291;25.40566;103.3534;75.5;NaN;5;0;6;0
4582;106;120;179;0;0;0;0;0;0;0;0;3.223585;1.714815;26.0566;100.5917;NaN;NaN;0;0;0;0
4583;106;120;180;0;0;0;0;0;0;0;0;3.223585;1.714815;26.70755;101.275;NaN;NaN;0;0;0;0
4584;105;120;181;1;0;0;0;0;0;0;0;3.218413;1.714815;27.54286;95.65833;15;NaN;0;0;1;0
4585;105;120;181;0;0;0;0;0;0;0;0;3.218413;1.714815;28.19048;96.34167;NaN;NaN;0;0;0;0
4586;103;120;182;2;0;0;0;0;0;0;0;3.219094;1.714815;28.56311;97.025;124;NaN;2;0;2;0
4587;103;122;183;0;0;0;0;0;0;0;0;3.219094;1.721311;29.20388;96.12295;NaN;NaN;0;0;0;0
4588;103;120;183;0;0;0;0;2;0;0;0;3.219094;1.722685;29.40777;93.975;NaN;947.5;0;2;0;2
4589;102;120;184;2;0;0;0;0;0;0;0;3.215359;1.722685;29.86275;94.225;41;NaN;1;0;2;0
4590;102;122;185;0;0;0;0;0;0;0;0;3.215359;1.724044;30.5;93.36066;NaN;NaN;0;0;0;0
4591;102;122;184;0;0;0;0;0;0;0;0;3.215359;1.724044;30.32353;94.04099;NaN;NaN;0;0;0;0
4592;103;122;182;0;0;0;0;0;0;0;0;3.216829;1.724044;30.01942;94.72131;NaN;NaN;0;0;0;0
4593;104;122;182;0;0;0;0;0;0;0;0;3.214103;1.724044;30.375;95.40164;NaN;NaN;0;0;0;0
4594;101;122;179;3;0;0;0;0;0;0;0;3.214521;1.724044;29.9604;94.33607;116;NaN;2;0;3;0
4595;102;124;180;0;0;0;0;0;0;0;0;3.217647;1.723566;30.33333;93.48387;NaN;NaN;0;0;0;0
4596;102;124;181;0;0;0;0;0;0;0;0;3.217647;1.723566;31;94.15323;NaN;NaN;0;0;0;0
