Size;Speed;StartingPredators;StartingPrey;EnergyMax;EnergyMin;EnergyMoveCost;EnergyFood;EnergyStart;ReproductionRequirement;ReproductionCost;BaseEnergyCost;PlantGrowthPerTick;TurnSpeed;StartingPlants;SPeciationFreshhold;AdddNodeMutationRate;AddConnectionMutationRate;WeightMutationRate;RemoveConnectionRate;PreyVisionAngel;PreyVisionAngels;PreyVisionRange;PreyInputNodes;PredatorVisionAngel;PredatorVisionAngels;PredatorVisionRange;PredatorInputNodes
125;1;0;400;100;0;0.1;45;25;70;60;0.1;0.75;45;0.01;0.0001;50;15;20;1;35;6;18;12;35;6;18;6
tick;PreyPopulation;PredatorPopulation;PlantPopulation;PreyDeathCausePredator;PreyDeathCauseStarvation;PreyDeathCauseAge;PreyDeathCauseEdge;PredatorDeathCauseStarvation;PredatorDeathCauseAge;PredatorDeathCauseEdge;PlantDeathCausePrey;PreyAvredgeGenomeSize;PredatorAvredgeGenomeSize;PreyTimeSinceLastFood;PredatorTimeSinceLastFood;PreyAvredgeLifeSpan;PredatorAvredgeLifeSpan;PreyChildren;PredatorChildren;PreyDeath;PredatorDeath
10816;121;0;28;0;1;0;0;0;0;0;0;3.031129;NaN;67.66942;NaN;382;NaN;0;0;1;0
10817;122;0;28;0;0;0;0;0;0;0;0;3.031147;NaN;67.83607;NaN;NaN;NaN;0;0;0;0
10818;122;0;28;0;0;0;0;0;0;0;0;3.031147;NaN;68.55738;NaN;NaN;NaN;0;0;0;0
10819;122;0;27;0;0;0;0;0;0;0;0;3.031147;NaN;67.65574;NaN;NaN;NaN;0;0;0;0
10820;122;0;27;0;0;0;0;0;0;0;0;3.031147;NaN;68.37705;NaN;NaN;NaN;0;0;0;0
10820;122;0;27;0;0;0;0;0;0;0;0;3.031147;NaN;68.37705;NaN;NaN;NaN;0;0;0;0
10821;121;0;25;0;1;0;0;0;0;0;0;3.034711;NaN;65.31405;NaN;375;NaN;0;0;1;0
10822;121;0;24;0;0;0;0;0;0;0;0;3.034711;NaN;64.66116;NaN;NaN;NaN;0;0;0;0
10823;120;0;22;0;1;0;0;0;0;0;0;3.036111;NaN;64.86667;NaN;134;NaN;0;0;1;0
10824;122;0;23;0;0;0;0;0;0;0;0;3.037159;NaN;64.52459;NaN;NaN;NaN;0;0;0;0
10825;122;0;24;0;0;0;0;0;0;0;0;3.037159;NaN;65.2459;NaN;NaN;NaN;0;0;0;0
10826;122;0;24;0;0;0;0;0;0;0;0;3.037159;NaN;65.61475;NaN;NaN;NaN;0;0;0;0
10827;120;0;23;0;2;0;0;0;0;0;0;3.038333;NaN;66.1;NaN;201;NaN;1;0;2;0
10828;121;0;22;0;0;0;0;0;0;0;0;3.040496;NaN;65.83471;NaN;NaN;NaN;0;0;0;0
10829;121;0;21;0;0;0;0;0;0;0;0;3.040496;NaN;66.56198;NaN;NaN;NaN;0;0;0;0
10830;121;0;22;0;0;0;0;0;0;0;0;3.040496;NaN;67.30579;NaN;NaN;NaN;0;0;0;0
10831;119;0;22;0;2;0;0;0;0;0;0;3.042297;NaN;67.5042;NaN;230;NaN;1;0;2;0
10832;119;0;23;0;0;0;0;0;0;0;0;3.042297;NaN;68.2521;NaN;NaN;NaN;0;0;0;0
10833;119;0;23;0;0;0;0;0;0;0;0;3.042297;NaN;67.88235;NaN;NaN;NaN;0;0;0;0
10834;119;0;24;0;0;0;0;0;0;0;0;3.042297;NaN;68.63025;NaN;NaN;NaN;0;0;0;0
10835;119;0;23;0;0;0;0;0;0;0;0;3.042297;NaN;69.37815;NaN;NaN;NaN;0;0;0;0
10836;118;0;23;0;1;0;0;0;0;0;0;3.042938;NaN;70.01695;NaN;237;NaN;2;0;1;0
10837;118;0;24;0;0;0;0;0;0;0;0;3.042938;NaN;70.77966;NaN;NaN;NaN;0;0;0;0
10838;117;0;24;0;1;0;0;0;0;0;0;3.04188;NaN;69.2906;NaN;324;NaN;1;0;1;0
10839;117;0;25;0;0;0;0;0;0;0;0;3.04188;NaN;70.05128;NaN;NaN;NaN;0;0;0;0
10840;117;0;23;0;0;0;0;0;0;0;0;3.04188;NaN;69.78632;NaN;NaN;NaN;0;0;0;0
10841;119;0;23;0;0;0;0;0;0;0;0;3.040056;NaN;69.36134;NaN;NaN;NaN;0;0;0;0
10842;118;0;24;0;1;0;0;0;0;0;0;3.038983;NaN;70.70339;NaN;158;NaN;0;0;1;0
10843;118;0;25;0;0;0;0;0;0;0;0;3.038983;NaN;71.45763;NaN;NaN;NaN;0;0;0;0
10844;117;0;24;0;1;0;0;0;0;0;0;3.039601;NaN;71.81197;NaN;130;NaN;0;0;1;0
10845;118;0;24;0;0;0;0;0;0;0;0;3.038418;NaN;69.41525;NaN;NaN;NaN;0;0;0;0
10846;118;0;25;0;0;0;0;0;0;0;0;3.038418;NaN;70.17796;NaN;NaN;NaN;0;0;0;0
10847;118;0;26;0;0;0;0;0;0;0;0;3.038418;NaN;70.94068;NaN;NaN;NaN;0;0;0;0
10848;118;0;27;0;0;0;0;0;0;0;0;3.038418;NaN;71.70339;NaN;NaN;NaN;0;0;0;0
10849;118;0;28;0;0;0;0;0;0;0;0;3.038418;NaN;72.4661;NaN;NaN;NaN;0;0;0;0
10850;118;0;29;0;0;0;0;0;0;0;0;3.038418;NaN;73.22881;NaN;NaN;NaN;0;0;0;0
10851;118;0;30;0;0;0;0;0;0;0;0;3.038418;NaN;73.99152;NaN;NaN;NaN;0;0;0;0
10852;117;0;29;0;1;0;0;0;0;0;0;3.037322;NaN;75.1453;NaN;114;NaN;0;0;1;0
10853;118;0;30;0;0;0;0;0;0;0;0;3.037853;NaN;75.27966;NaN;NaN;NaN;0;0;0;0
10854;118;0;27;0;0;0;0;0;0;0;0;3.037853;NaN;74.51695;NaN;NaN;NaN;0;0;0;0
10855;118;0;27;0;3;0;0;0;0;0;0;3.042655;NaN;73.40678;NaN;270.3333;NaN;1;0;3;0
10856;116;0;28;0;2;0;0;0;0;0;0;3.042529;NaN;74.75862;NaN;428.5;NaN;2;0;2;0
10857;116;0;29;0;0;0;0;0;0;0;0;3.042529;NaN;75.53448;NaN;NaN;NaN;0;0;0;0
10858;114;0;29;0;2;0;0;0;0;0;0;3.045614;NaN;76.91228;NaN;281.5;NaN;2;0;2;0
10859;114;0;29;0;0;0;0;0;0;0;0;3.045614;NaN;77.69299;NaN;NaN;NaN;0;0;0;0
10860;114;0;30;0;0;0;0;0;0;0;0;3.045614;NaN;78.47369;NaN;NaN;NaN;0;0;0;0
10861;113;0;30;0;1;0;0;0;0;0;0;3.046903;NaN;79.95575;NaN;108;NaN;0;0;1;0
10862;112;0;30;0;1;0;0;0;0;0;0;3.043453;NaN;81.08929;NaN;144;NaN;0;0;1;0
10863;113;0;31;0;0;0;0;0;0;0;0;3.044838;NaN;81.16814;NaN;NaN;NaN;0;0;0;0
10864;112;0;31;0;1;0;0;0;0;0;0;3.044941;NaN;79.9375;NaN;1038;NaN;6;0;1;0
10865;112;0;31;0;0;0;0;0;0;0;0;3.044941;NaN;80.16964;NaN;NaN;NaN;0;0;0;0
10866;111;0;31;0;1;0;0;0;0;0;0;3.047748;NaN;81.64865;NaN;160;NaN;0;0;1;0
10867;112;0;32;0;0;0;0;0;0;0;0;3.050893;NaN;81.71429;NaN;NaN;NaN;0;0;0;0
10868;111;0;33;0;1;0;0;0;0;0;0;3.051952;NaN;80.13513;NaN;592;NaN;1;0;1;0
10869;111;0;34;0;0;0;0;0;0;0;0;3.051952;NaN;80.92793;NaN;NaN;NaN;0;0;0;0
10870;111;0;35;0;0;0;0;0;0;0;0;3.051952;NaN;81.72072;NaN;NaN;NaN;0;0;0;0
10871;111;0;33;0;0;0;0;0;0;0;0;3.051952;NaN;81.27027;NaN;NaN;NaN;0;0;0;0
10872;113;0;34;0;0;0;0;0;0;0;0;3.053982;NaN;80.61062;NaN;NaN;NaN;0;0;0;0
10873;113;0;35;0;0;0;0;0;0;0;0;3.053982;NaN;81.38938;NaN;NaN;NaN;0;0;0;0
10874;111;0;36;0;2;0;0;0;0;0;0;3.054354;NaN;81.96397;NaN;271.5;NaN;3;0;2;0
10875;110;0;34;0;1;0;0;0;0;0;0;3.055758;NaN;81.89091;NaN;151;NaN;0;0;1;0
10876;111;0;32;0;0;0;0;0;0;0;0;3.057958;NaN;79.52252;NaN;NaN;NaN;0;0;0;0
10876;111;0;33;0;0;0;0;0;0;0;0;3.057958;NaN;79.52252;NaN;NaN;NaN;0;0;0;0
10877;111;0;30;0;0;0;0;0;0;0;0;3.057958;NaN;77.85586;NaN;NaN;NaN;0;0;0;0
10878;113;0;30;0;0;0;0;0;0;0;0;3.057227;NaN;76.83186;NaN;NaN;NaN;0;0;0;0
10879;114;0;30;0;0;0;0;0;0;0;0;3.059357;NaN;75.7807;NaN;NaN;NaN;0;0;0;0
10880;115;0;30;0;0;0;0;0;0;0;0;3.059711;NaN;75.89565;NaN;NaN;NaN;0;0;0;0
10881;115;0;31;0;0;0;0;0;0;0;0;3.059711;NaN;76.66956;NaN;NaN;NaN;0;0;0;0
10882;115;0;32;0;0;0;0;0;0;0;0;3.059711;NaN;77.44348;NaN;NaN;NaN;0;0;0;0
10883;114;0;31;0;1;0;0;0;0;0;0;3.061404;NaN;78.37719;NaN;136;NaN;0;0;1;0
10883;114;0;31;0;1;0;0;0;0;0;0;3.061404;NaN;78.37719;NaN;136;NaN;0;0;1;0
10884;114;0;31;0;0;0;0;0;0;0;0;3.061404;NaN;79.1579;NaN;NaN;NaN;0;0;0;0
10885;114;0;30;0;0;0;0;0;0;0;0;3.061404;NaN;78.55264;NaN;NaN;NaN;0;0;0;0
10886;115;0;30;0;0;0;0;0;0;0;0;3.064638;NaN;76.71304;NaN;NaN;NaN;0;0;0;0
10887;115;0;31;0;0;0;0;0;0;0;0;3.064638;NaN;77.48695;NaN;NaN;NaN;0;0;0;0
10888;115;0;30;0;0;0;0;0;0;0;0;3.064638;NaN;77.94782;NaN;NaN;NaN;0;0;0;0
10889;117;0;31;0;0;0;0;0;0;0;0;3.062963;NaN;77.37607;NaN;NaN;NaN;0;0;0;0
10890;116;0;32;0;1;0;0;0;0;0;0;3.06408;NaN;76.94827;NaN;295;NaN;1;0;1;0
10891;115;0;33;0;1;0;0;0;0;0;0;3.064348;NaN;78.38261;NaN;147;NaN;0;0;1;0
10892;115;0;31;0;0;0;0;0;0;0;0;3.064348;NaN;76.28696;NaN;NaN;NaN;0;0;0;0
10893;115;0;32;0;0;0;0;0;0;0;0;3.064348;NaN;77.05218;NaN;NaN;NaN;0;0;0;0
10894;114;0;31;0;1;0;0;0;0;0;0;3.067836;NaN;73.64912;NaN;611;NaN;3;0;1;0
10895;115;0;30;0;0;0;0;0;0;0;0;3.068116;NaN;73.5913;NaN;NaN;NaN;0;0;0;0
10896;115;0;31;0;1;0;0;0;0;0;0;3.068696;NaN;74.35652;NaN;136;NaN;0;0;1;0
10897;115;0;31;0;0;0;0;0;0;0;0;3.068696;NaN;74.89565;NaN;NaN;NaN;0;0;0;0
10898;115;0;32;0;0;0;0;0;0;0;0;3.068696;NaN;75.66087;NaN;NaN;NaN;0;0;0;0
10899;115;0;32;0;0;0;0;0;0;0;0;3.068696;NaN;75.29565;NaN;NaN;NaN;0;0;0;0
10900;116;0;33;0;0;0;0;0;0;0;0;3.068678;NaN;75.40517;NaN;NaN;NaN;0;0;0;0
10901;116;0;34;0;0;0;0;0;0;0;0;3.068678;NaN;76.1638;NaN;NaN;NaN;0;0;0;0
10902;116;0;34;0;0;0;0;0;0;0;0;3.068678;NaN;75.98276;NaN;NaN;NaN;0;0;0;0
10903;117;0;33;0;0;0;0;0;0;0;0;3.069516;NaN;74.83761;NaN;NaN;NaN;0;0;0;0
10904;119;0;34;0;0;0;0;0;0;0;0;3.071429;NaN;74.31933;NaN;NaN;NaN;0;0;0;0
10905;119;0;32;0;0;0;0;0;0;0;0;3.071429;NaN;74.47059;NaN;NaN;NaN;0;0;0;0
10906;120;0;32;0;0;0;0;0;0;0;0;3.073889;NaN;74.59167;NaN;NaN;NaN;0;0;0;0
10907;120;0;32;0;0;0;0;0;0;0;0;3.073889;NaN;75.09167;NaN;NaN;NaN;0;0;0;0
10908;121;0;30;0;0;0;0;0;0;0;0;3.075758;NaN;74.18182;NaN;NaN;NaN;0;0;0;0
10909;123;0;30;0;0;0;0;0;0;0;0;3.0729;NaN;73.71545;NaN;NaN;NaN;0;0;0;0
10910;123;0;26;0;0;0;0;0;0;0;0;3.0729;NaN;69.04878;NaN;NaN;NaN;0;0;0;0
10911;126;0;27;0;0;0;0;0;0;0;0;3.074603;NaN;68.12698;NaN;NaN;NaN;0;0;0;0
10912;125;0;27;0;1;0;0;0;0;0;0;3.0752;NaN;68.224;NaN;138;NaN;0;0;1;0
10912;125;0;26;0;1;0;0;0;0;0;0;3.0752;NaN;68.208;NaN;138;NaN;0;0;1;0
10913;126;0;27;0;0;0;0;0;0;0;0;3.075132;NaN;68.38889;NaN;NaN;NaN;0;0;0;0
10914;126;0;28;0;0;0;0;0;0;0;0;3.075132;NaN;69.11111;NaN;NaN;NaN;0;0;0;0
10915;125;0;27;0;1;0;0;0;0;0;0;3.074933;NaN;66.272;NaN;639;NaN;3;0;1;0
10916;126;0;26;0;0;0;0;0;0;0;0;3.07672;NaN;66.13492;NaN;NaN;NaN;0;0;0;0
10917;127;0;27;0;0;0;0;0;0;0;0;3.079265;NaN;66.33071;NaN;NaN;NaN;0;0;0;0
10918;126;0;28;0;1;0;0;0;0;0;0;3.07672;NaN;67.57937;NaN;152;NaN;0;0;1;0
10919;126;0;28;0;0;0;0;0;0;0;0;3.07672;NaN;68.30159;NaN;NaN;NaN;0;0;0;0
10920;126;0;27;0;0;0;0;0;0;0;0;3.07672;NaN;67.57937;NaN;NaN;NaN;0;0;0;0
10921;126;0;27;0;1;0;0;0;0;0;0;3.075132;NaN;67.19048;NaN;293;NaN;1;0;1;0
10921;126;0;27;0;1;0;0;0;0;0;0;3.075132;NaN;67.19048;NaN;293;NaN;1;0;1;0
10922;126;0;26;0;0;0;0;0;0;0;0;3.075132;NaN;67.70635;NaN;NaN;NaN;0;0;0;0
10923;127;0;26;0;0;0;0;0;0;0;0;3.074278;NaN;67.88189;NaN;NaN;NaN;0;0;0;0
10924;126;0;27;0;1;0;0;0;0;0;0;3.074074;NaN;68.57937;NaN;454;NaN;2;0;1;0
10925;126;0;28;0;0;0;0;0;0;0;0;3.074074;NaN;69.28571;NaN;NaN;NaN;0;0;0;0
10926;125;0;28;0;1;0;0;0;0;0;0;3.074667;NaN;65.088;NaN;359;NaN;0;0;1;0
10927;125;0;27;0;0;0;0;0;0;0;0;3.074667;NaN;64.048;NaN;NaN;NaN;0;0;0;0
10928;126;0;28;0;0;0;0;0;0;0;0;3.073016;NaN;64.2381;NaN;NaN;NaN;0;0;0;0
10929;125;0;27;0;1;0;0;0;0;0;0;3.071733;NaN;63.424;NaN;274;NaN;1;0;1;0
10930;126;0;26;0;0;0;0;0;0;0;0;3.072222;NaN;63.61905;NaN;NaN;NaN;0;0;0;0
10931;126;0;27;0;0;0;0;0;0;0;0;3.072222;NaN;64.33334;NaN;NaN;NaN;0;0;0;0
10932;125;0;26;0;1;0;0;0;0;0;0;3.070133;NaN;63.416;NaN;499;NaN;1;0;1;0
10933;125;0;26;0;0;0;0;0;0;0;0;3.070133;NaN;63.376;NaN;NaN;NaN;0;0;0;0
10934;125;0;27;0;1;0;0;0;0;0;0;3.070933;NaN;63.384;NaN;746;NaN;2;0;1;0
10935;125;0;28;0;0;0;0;0;0;0;0;3.070933;NaN;64.104;NaN;NaN;NaN;0;0;0;0
10936;125;0;28;0;0;0;0;0;0;0;0;3.070933;NaN;64.824;NaN;NaN;NaN;0;0;0;0
10937;125;0;28;0;0;0;0;0;0;0;0;3.070933;NaN;64.768;NaN;NaN;NaN;0;0;0;0
10938;125;0;28;0;0;0;0;0;0;0;0;3.070933;NaN;65.488;NaN;NaN;NaN;0;0;0;0
10939;124;0;28;0;1;0;0;0;0;0;0;3.070161;NaN;66.74194;NaN;164;NaN;0;0;1;0
10940;123;0;28;0;1;0;0;0;0;0;0;3.070732;NaN;66.73984;NaN;924;NaN;3;0;1;0
10941;123;0;27;0;0;0;0;0;0;0;0;3.070732;NaN;65.95122;NaN;NaN;NaN;0;0;0;0
10942;125;0;26;0;0;0;0;0;0;0;0;3.0712;NaN;64.336;NaN;NaN;NaN;0;0;0;0
10943;126;0;27;0;0;0;0;0;0;0;0;3.073281;NaN;64.53968;NaN;NaN;NaN;0;0;0;0
10944;126;0;27;0;0;0;0;0;0;0;0;3.073281;NaN;65.25397;NaN;NaN;NaN;0;0;0;0
10945;125;0;26;0;2;0;0;0;0;0;0;3.078134;NaN;63.76;NaN;491;NaN;1;0;2;0
10946;126;0;27;0;0;0;0;0;0;0;0;3.077513;NaN;63.97619;NaN;NaN;NaN;0;0;0;0
10947;126;0;28;0;0;0;0;0;0;0;0;3.077513;NaN;64.69841;NaN;NaN;NaN;0;0;0;0
10948;126;0;26;0;0;0;0;0;0;0;0;3.077513;NaN;65.42063;NaN;NaN;NaN;0;0;0;0
10949;126;0;26;0;0;0;0;0;0;0;0;3.077513;NaN;66.15873;NaN;NaN;NaN;0;0;0;0
10950;126;0;27;0;0;0;0;0;0;0;0;3.077513;NaN;66.89683;NaN;NaN;NaN;0;0;0;0
10951;126;0;28;0;0;0;0;0;0;0;0;3.077513;NaN;67.63492;NaN;NaN;NaN;0;0;0;0
10952;126;0;28;0;0;0;0;0;0;0;0;3.077513;NaN;68.37302;NaN;NaN;NaN;0;0;0;0
10953;126;0;26;0;0;0;0;0;0;0;0;3.077513;NaN;67.79365;NaN;NaN;NaN;0;0;0;0
10954;127;0;27;0;0;0;0;0;0;0;0;3.078478;NaN;68;NaN;NaN;NaN;0;0;0;0
10955;126;0;28;0;1;0;0;0;0;0;0;3.078307;NaN;68.80159;NaN;454;NaN;2;0;1;0
10956;125;0;28;0;1;0;0;0;0;0;0;3.078134;NaN;68.896;NaN;219;NaN;2;0;1;0
10957;125;0;27;0;0;0;0;0;0;0;0;3.078134;NaN;69.08;NaN;NaN;NaN;0;0;0;0
10958;125;0;26;0;0;0;0;0;0;0;0;3.078134;NaN;69.824;NaN;NaN;NaN;0;0;0;0
10959;125;0;27;0;0;0;0;0;0;0;0;3.078134;NaN;70.576;NaN;NaN;NaN;0;0;0;0
10960;125;0;26;0;0;0;0;0;0;0;0;3.078134;NaN;70.752;NaN;NaN;NaN;0;0;0;0
10961;125;0;26;0;1;0;0;0;0;0;0;3.074934;NaN;68.344;NaN;395;NaN;0;0;1;0
10962;126;0;26;0;0;0;0;0;0;0;0;3.07672;NaN;68.54762;NaN;NaN;NaN;0;0;0;0
10963;125;0;26;0;1;0;0;0;0;0;0;3.0792;NaN;66.84;NaN;668;NaN;0;0;1;0
10964;126;0;25;0;0;0;0;0;0;0;0;3.080159;NaN;65.69048;NaN;NaN;NaN;0;0;0;0
10965;126;0;24;0;0;0;0;0;0;0;0;3.080159;NaN;64.28571;NaN;NaN;NaN;0;0;0;0
10966;126;0;25;0;0;0;0;0;0;0;0;3.080159;NaN;65.02381;NaN;NaN;NaN;0;0;0;0
10967;126;0;25;0;0;0;0;0;0;0;0;3.080159;NaN;65.7619;NaN;NaN;NaN;0;0;0;0
10968;126;0;25;0;0;0;0;0;0;0;0;3.080159;NaN;66.50793;NaN;NaN;NaN;0;0;0;0
10969;126;0;24;0;0;0;0;0;0;0;0;3.080159;NaN;67.25397;NaN;NaN;NaN;0;0;0;0
10970;126;0;24;0;0;0;0;0;0;0;0;3.080159;NaN;68.00793;NaN;NaN;NaN;0;0;0;0
10971;126;0;23;0;0;0;0;0;0;0;0;3.080159;NaN;68.03175;NaN;NaN;NaN;0;0;0;0
10972;125;0;23;0;1;0;0;0;0;0;0;3.082667;NaN;69.336;NaN;132;NaN;0;0;1;0
10973;125;0;23;0;0;0;0;0;0;0;0;3.082667;NaN;68.928;NaN;NaN;NaN;0;0;0;0
10974;124;0;22;0;1;0;0;0;0;0;0;3.085484;NaN;68.75;NaN;2139;NaN;7;0;1;0
10974;125;0;23;0;0;0;0;0;0;0;0;3.0856;NaN;68.2;NaN;NaN;NaN;0;0;0;0
10975;125;0;24;0;0;0;0;0;0;0;0;3.0856;NaN;68.952;NaN;NaN;NaN;0;0;0;0
10976;124;0;25;0;1;0;0;0;0;0;0;3.08656;NaN;69.64516;NaN;308;NaN;1;0;1;0
10977;124;0;26;0;0;0;0;0;0;0;0;3.08656;NaN;70.39516;NaN;NaN;NaN;0;0;0;0
10978;124;0;25;0;0;0;0;0;0;0;0;3.08656;NaN;70.84677;NaN;NaN;NaN;0;0;0;0
10979;126;0;26;0;0;0;0;0;0;0;0;3.087037;NaN;70.46032;NaN;NaN;NaN;0;0;0;0
10980;126;0;26;0;0;0;0;0;0;0;0;3.087037;NaN;69.61905;NaN;NaN;NaN;0;0;0;0
10981;127;0;27;0;0;0;0;0;0;0;0;3.086352;NaN;69.80315;NaN;NaN;NaN;0;0;0;0
10982;126;0;28;0;1;0;0;0;0;0;0;3.087037;NaN;71.09524;NaN;159;NaN;0;0;1;0
10983;126;0;29;0;0;0;0;0;0;0;0;3.087037;NaN;71.83334;NaN;NaN;NaN;0;0;0;0
10984;126;0;27;0;0;0;0;0;0;0;0;3.087037;NaN;69.81746;NaN;NaN;NaN;0;0;0;0
10985;128;0;28;0;0;0;0;0;0;0;0;3.087761;NaN;69.45313;NaN;NaN;NaN;0;0;0;0
10986;127;0;28;0;1;0;0;0;0;0;0;3.088452;NaN;70.73228;NaN;115;NaN;0;0;1;0
10987;125;0;28;0;2;0;0;0;0;0;0;3.091733;NaN;68.792;NaN;502.5;NaN;4;0;2;0
10988;125;0;29;0;0;0;0;0;0;0;0;3.091733;NaN;69.52;NaN;NaN;NaN;0;0;0;0
10989;124;0;30;0;1;0;0;0;0;0;0;3.093011;NaN;69.25;NaN;315;NaN;1;0;1;0
10990;124;0;27;0;0;0;0;0;0;0;0;3.093011;NaN;69.28226;NaN;NaN;NaN;0;0;0;0
10991;126;0;28;0;0;0;0;0;0;0;0;3.093386;NaN;68.90476;NaN;NaN;NaN;0;0;0;0
10992;126;0;27;0;0;0;0;0;0;0;0;3.093386;NaN;69.62698;NaN;NaN;NaN;0;0;0;0
10993;126;0;28;0;0;0;0;0;0;0;0;3.093386;NaN;70.35714;NaN;NaN;NaN;0;0;0;0
10994;126;0;28;0;0;0;0;0;0;0;0;3.093386;NaN;69.13492;NaN;NaN;NaN;0;0;0;0
10995;127;0;29;0;0;0;0;0;0;0;0;3.093439;NaN;69.31496;NaN;NaN;NaN;0;0;0;0
10996;125;0;30;0;2;0;0;0;0;0;0;3.093334;NaN;70.52;NaN;183.5;NaN;2;0;2;0
10997;125;0;30;0;0;0;0;0;0;0;0;3.093334;NaN;71.248;NaN;NaN;NaN;0;0;0;0
10998;125;0;29;0;0;0;0;0;0;0;0;3.093334;NaN;71.552;NaN;NaN;NaN;0;0;0;0
10999;125;0;30;0;0;0;0;0;0;0;0;3.093334;NaN;72.296;NaN;NaN;NaN;0;0;0;0
11000;125;0;31;0;0;0;0;0;0;0;0;3.093334;NaN;73.04;NaN;NaN;NaN;0;0;0;0
11001;125;0;31;0;0;0;0;0;0;0;0;3.093334;NaN;72.704;NaN;NaN;NaN;0;0;0;0
11002;124;0;32;0;1;0;0;0;0;0;0;3.092474;NaN;74.04032;NaN;148;NaN;0;0;1;0
11003;124;0;33;0;0;0;0;0;0;0;0;3.092474;NaN;74.79032;NaN;NaN;NaN;0;0;0;0
11004;123;0;33;0;1;0;0;0;0;0;0;3.094038;NaN;73.58537;NaN;1329;NaN;4;0;1;0
11005;122;0;31;0;1;0;0;0;0;0;0;3.092896;NaN;72.70492;NaN;749;NaN;5;0;1;0
11006;125;0;31;0;0;0;0;0;0;0;0;3.095467;NaN;70.656;NaN;NaN;NaN;0;0;0;0
11007;126;0;32;0;0;0;0;0;0;0;0;3.095503;NaN;70.82539;NaN;NaN;NaN;0;0;0;0
11008;125;0;32;0;1;0;0;0;0;0;0;3.096267;NaN;70.16;NaN;298;NaN;1;0;1;0
11009;125;0;33;0;1;0;0;0;0;0;0;3.098667;NaN;70.096;NaN;572;NaN;1;0;1;0
11010;124;0;34;0;1;0;0;0;0;0;0;3.095968;NaN;71.3871;NaN;125;NaN;0;0;1;0
11011;123;0;32;0;1;0;0;0;0;0;0;3.098374;NaN;68.93496;NaN;362;NaN;0;0;1;0
11012;125;0;31;0;0;0;0;0;0;0;0;3.0992;NaN;66.504;NaN;NaN;NaN;0;0;0;0
11013;126;0;32;0;1;0;0;0;0;0;0;3.099736;NaN;65.61905;NaN;505;NaN;2;0;1;0
11013;126;0;32;0;1;0;0;0;0;0;0;3.099736;NaN;65.61905;NaN;505;NaN;2;0;1;0
11014;126;0;33;0;0;0;0;0;0;0;0;3.099736;NaN;66.33334;NaN;NaN;NaN;0;0;0;0
11015;126;0;34;0;0;0;0;0;0;0;0;3.099736;NaN;67.04762;NaN;NaN;NaN;0;0;0;0
11016;126;0;34;0;0;0;0;0;0;0;0;3.099736;NaN;67;NaN;NaN;NaN;0;0;0;0
11017;127;0;33;0;0;0;0;0;0;0;0;3.101838;NaN;67.05511;NaN;NaN;NaN;0;0;0;0
11018;128;0;34;0;0;0;0;0;0;0;0;3.104167;NaN;67.24219;NaN;NaN;NaN;0;0;0;0
11019;128;0;34;0;0;0;0;0;0;0;0;3.104167;NaN;67.95313;NaN;NaN;NaN;0;0;0;0
11020;128;0;33;0;0;0;0;0;0;0;0;3.104167;NaN;68.01563;NaN;NaN;NaN;0;0;0;0
11021;129;0;33;0;0;0;0;0;0;0;0;3.103101;NaN;68.20155;NaN;NaN;NaN;0;0;0;0
11022;129;0;34;0;0;0;0;0;0;0;0;3.103101;NaN;68.91473;NaN;NaN;NaN;0;0;0;0
11023;129;0;35;0;0;0;0;0;0;0;0;3.103101;NaN;69.62791;NaN;NaN;NaN;0;0;0;0
11024;129;0;35;0;0;0;0;0;0;0;0;3.103101;NaN;70.24031;NaN;NaN;NaN;0;0;0;0
11025;130;0;35;0;0;0;0;0;0;0;0;3.101026;NaN;70.40769;NaN;NaN;NaN;0;0;0;0
11026;128;0;35;0;2;0;0;0;0;0;0;3.097917;NaN;70.3125;NaN;289.5;NaN;2;0;2;0
11027;129;0;31;0;0;0;0;0;0;0;0;3.099484;NaN;66.48062;NaN;NaN;NaN;0;0;0;0
11028;128;0;31;0;2;0;0;0;0;0;0;3.103126;NaN;67.01563;NaN;265;NaN;2;0;2;0
11029;129;0;31;0;0;0;0;0;0;0;0;3.104393;NaN;66.32558;NaN;NaN;NaN;0;0;0;0
11030;129;0;32;0;0;0;0;0;0;0;0;3.104393;NaN;67.03876;NaN;NaN;NaN;0;0;0;0
11031;128;0;33;0;1;0;0;0;0;0;0;3.106251;NaN;68.28125;NaN;123;NaN;0;0;1;0
11032;128;0;34;0;0;0;0;0;0;0;0;3.106251;NaN;69;NaN;NaN;NaN;0;0;0;0
11033;128;0;34;0;0;0;0;0;0;0;0;3.106251;NaN;68.92969;NaN;NaN;NaN;0;0;0;0
11034;129;0;34;0;0;0;0;0;0;0;0;3.106461;NaN;68.82946;NaN;NaN;NaN;0;0;0;0
11035;130;0;33;0;0;0;0;0;0;0;0;3.107949;NaN;69.00769;NaN;NaN;NaN;0;0;0;0
11036;130;0;33;0;0;0;0;0;0;0;0;3.107949;NaN;69.72308;NaN;NaN;NaN;0;0;0;0
11037;127;0;33;0;3;0;0;0;0;0;0;3.109449;NaN;70.38583;NaN;159;NaN;2;0;3;0
11038;127;0;33;0;0;0;0;0;0;0;0;3.109449;NaN;70.89764;NaN;NaN;NaN;0;0;0;0
